-21.57742026576898,0,-21.57742026576898,0,-21.57742026576898,0
-21.56575742512562,0,-21.56575742512562,0,-21.56575742512562,0
-21.55409458448227,0,-21.55409458448227,0,-21.55409458448227,0
-21.54243174383892,0,-21.54243174383892,0,-21.54243174383892,0
-21.53076890319556,0,-21.53076890319556,0,-21.53076890319556,0
-21.5191060625522,0,-21.5191060625522,0,-21.5191060625522,0
-21.50744322190885,0,-21.50744322190885,0,-21.50744322190885,0
-21.4957803812655,0,-21.4957803812655,0,-21.4957803812655,0
-21.48411754062214,0,-21.48411754062214,0,-21.48411754062214,0
-21.47245469997879,0,-21.47245469997879,0,-21.47245469997879,0
-21.46079185933543,0,-21.46079185933543,0,-21.46079185933543,0
-21.44912901869208,0,-21.44912901869208,0,-21.44912901869208,0
-21.43746617804873,0,-21.43746617804873,0,-21.43746617804873,0
-21.42580333740537,0,-21.42580333740537,0,-21.42580333740537,0
-21.41414049676202,0,-21.41414049676202,0,-21.41414049676202,0
-21.40247765611866,0,-21.40247765611866,0,-21.40247765611866,0
-21.39081481547531,0,-21.39081481547531,0,-21.39081481547531,0
-21.37915197483195,0,-21.37915197483195,0,-21.37915197483195,0
-21.3674891341886,0,-21.3674891341886,0,-21.3674891341886,0
-21.35582629354525,0,-21.35582629354525,0,-21.35582629354525,0
-21.34416345290189,0,-21.34416345290189,0,-21.34416345290189,0
-21.33250061225854,0,-21.33250061225854,0,-21.33250061225854,0
-21.32083777161519,0,-21.32083777161519,0,-21.32083777161519,0
-21.30917493097183,0,-21.30917493097183,0,-21.30917493097183,0
-21.29751209032848,0,-21.29751209032848,0,-21.29751209032848,0
-21.28584924968512,0,-21.28584924968512,0,-21.28584924968512,0
-21.27418640904177,0,-21.27418640904177,0,-21.27418640904177,0
-21.26252356839841,0,-21.26252356839841,0,-21.26252356839841,0
-21.25086072775506,0,-21.25086072775506,0,-21.25086072775506,0
-21.2391978871117,0,-21.2391978871117,0,-21.2391978871117,0
-21.22753504646835,0,-21.22753504646835,0,-21.22753504646835,0
-21.21587220582499,0,-21.21587220582499,0,-21.21587220582499,0
-21.20420936518164,0,-21.20420936518164,0,-21.20420936518164,0
-21.19254652453829,0,-21.19254652453829,0,-21.19254652453829,0
-21.18088368389493,0,-21.18088368389493,0,-21.18088368389493,0
-21.16922084325158,0,-21.16922084325158,0,-21.16922084325158,0
-21.15755800260822,0,-21.15755800260822,0,-21.15755800260822,0
-21.14589516196487,0,-21.14589516196487,0,-21.14589516196487,0
-21.13423232132152,0,-21.13423232132152,0,-21.13423232132152,0
-21.12256948067816,0,-21.12256948067816,0,-21.12256948067816,0
-21.11090664003481,0,-21.11090664003481,0,-21.11090664003481,0
-21.09924379939145,0,-21.09924379939145,0,-21.09924379939145,0
-21.0875809587481,0,-21.0875809587481,0,-21.0875809587481,0
-21.07591811810474,0,-21.07591811810474,0,-21.07591811810474,0
-21.06425527746139,0,-21.06425527746139,0,-21.06425527746139,0
-21.05259243681804,0,-21.05259243681804,0,-21.05259243681804,0
-21.04092959617468,0,-21.04092959617468,0,-21.04092959617468,0
-21.02926675553132,0,-21.02926675553132,0,-21.02926675553132,0
-21.01760391488797,0,-21.01760391488797,0,-21.01760391488797,0
-21.00594107424462,0,-21.00594107424462,0,-21.00594107424462,0
-20.99427823360126,0,-20.99427823360126,0,-20.99427823360126,0
-20.98261539295791,0,-20.98261539295791,0,-20.98261539295791,0
-20.97095255231455,0,-20.97095255231455,0,-20.97095255231455,0
-20.9592897116712,0,-20.9592897116712,0,-20.9592897116712,0
-20.94762687102785,0,-20.94762687102785,0,-20.94762687102785,0
-20.93596403038449,0,-20.93596403038449,0,-20.93596403038449,0
-20.92430118974114,0,-20.92430118974114,0,-20.92430118974114,0
-20.91263834909778,0,-20.91263834909778,0,-20.91263834909778,0
-20.90097550845443,0,-20.90097550845443,0,-20.90097550845443,0
-20.88931266781107,0,-20.88931266781107,0,-20.88931266781107,0
-20.87764982716772,0,-20.87764982716772,0,-20.87764982716772,0
-20.86598698652437,0,-20.86598698652437,0,-20.86598698652437,0
-20.85432414588101,0,-20.85432414588101,0,-20.85432414588101,0
-20.84266130523766,0,-20.84266130523766,0,-20.84266130523766,0
-20.83099846459431,0,-20.83099846459431,0,-20.83099846459431,0
-20.81933562395095,0,-20.81933562395095,0,-20.81933562395095,0
-20.8076727833076,0,-20.8076727833076,0,-20.8076727833076,0
-20.79600994266424,0,-20.79600994266424,0,-20.79600994266424,0
-20.78434710202089,0,-20.78434710202089,0,-20.78434710202089,0
-20.77268426137753,0,-20.77268426137753,0,-20.77268426137753,0
-20.76102142073418,0,-20.76102142073418,0,-20.76102142073418,0
-20.74935858009082,0,-20.74935858009082,0,-20.74935858009082,0
-20.73769573944747,0,-20.73769573944747,0,-20.73769573944747,0
-20.72603289880411,0,-20.72603289880411,0,-20.72603289880411,0
-20.71437005816076,0,-20.71437005816076,0,-20.71437005816076,0
-20.70270721751741,0,-20.70270721751741,0,-20.70270721751741,0
-20.69104437687405,0,-20.69104437687405,0,-20.69104437687405,0
-20.6793815362307,0,-20.6793815362307,0,-20.6793815362307,0
-20.66771869558734,0,-20.66771869558734,0,-20.66771869558734,0
-20.65605585494399,0,-20.65605585494399,0,-20.65605585494399,0
-20.64439301430064,0,-20.64439301430064,0,-20.64439301430064,0
-20.63273017365728,0,-20.63273017365728,0,-20.63273017365728,0
-20.62106733301393,0,-20.62106733301393,0,-20.62106733301393,0
-20.60940449237057,0,-20.60940449237057,0,-20.60940449237057,0
-20.59774165172722,0,-20.59774165172722,0,-20.59774165172722,0
-20.58607881108386,0,-20.58607881108386,0,-20.58607881108386,0
-20.57441597044051,0,-20.57441597044051,0,-20.57441597044051,0
-20.56275312979716,0,-20.56275312979716,0,-20.56275312979716,0
-20.5510902891538,0,-20.5510902891538,0,-20.5510902891538,0
-20.53942744851045,0,-20.53942744851045,0,-20.53942744851045,0
-20.52776460786709,0,-20.52776460786709,0,-20.52776460786709,0
-20.51610176722374,0,-20.51610176722374,0,-20.51610176722374,0
-20.50443892658038,0,-20.50443892658038,0,-20.50443892658038,0
-20.49277608593703,2.684915767534997e-005,-20.49277608593703,3.648143750974643e-007,-20.49277608593703,2.746252475796229e-005
-20.48111324529367,3.494504858463673e-005,-20.48111324529367,4.748177285970894e-007,-20.48111324529367,3.574336571477833e-005
-20.46945040465032,4.532771153963728e-005,-20.46945040465032,6.15892720355718e-007,-20.46945040465032,4.636321986078233e-005
-20.45778756400697,5.85956126836363e-005,-20.45778756400697,7.961710413082892e-007,-20.45778756400697,5.993422525540574e-005
-20.44612472336361,7.549002469471335e-005,-20.44612472336361,1.025724773867977e-006,-20.44612472336361,7.721458889792631e-005
-20.43446188272026,9.692530955923218e-005,-20.43446188272026,1.316977860740977e-006,-20.43446188272026,9.913956130874702e-005
-20.4227990420769,0.0001240246435455509,-20.4227990420769,1.685191519929727e-006,-20.4227990420769,0.00012685797763757
-20.41113620143355,0.0001581619241456502,-20.41113620143355,2.149033657557968e-006,-20.41113620143355,0.0001617751219661031
-20.39947336079019,0.0002010106433768916,-20.39947336079019,2.731242936489035e-006,-20.39947336079019,0.0002056027171168923
-20.38781052014684,0.0002546005449802264,-20.38781052014684,3.459398609056158e-006,-20.38781052014684,0.0002604168761811639
-20.37614767950349,0.0003213829003445563,-20.37614767950349,4.366807457198255e-006,-20.37614767950349,0.0003287248696669983
-20.36448483886013,0.0004043052344487417,-20.36448483886013,5.493519135219161e-006,-20.36448483886013,0.0004135415585501264
-20.35282199821678,0.0005068963031921988,-20.35282199821678,6.887480803841136e-006,-20.35282199821678,0.0005184763129055545
-20.34115915757343,0.0006333620611402032,-20.34115915757343,8.605841097109705e-006,-20.34115915757343,0.0006478311720291291
